,date_time,age,gender,experience,seniority,salary,company_type,year,programming_language
755,2020-01-06 13:38:05,30,Male,10.0,Middle,75000.0,Agency,2020,None
756,2020-03-05 16:50:43,52,Male,30.0,Middle,63000.0,Agency,2020,None
757,2020-03-11 23:23:19,0,Unknown,0.0,Unknown,68381.76533333333,Other,2020,None
758,2020-05-31 16:28:15,0,Male,0.0,Unknown,68381.76533333333,Other,2020,None
759,2020-05-31 16:28:23,0,Male,0.0,Unknown,68381.76533333333,Other,2020,None
760,2020-06-03 20:12:51,40,Male,1.0,Junior,44000.0,Product,2020,None
761,2020-07-28 04:03:13,0,Male,1.0,Junior,45000.0,Product,2020,None
762,2020-07-28 04:03:20,0,Male,1.0,Junior,45000.0,Product,2020,None
763,2020-08-26 09:06:44,0,Unknown,0.0,Unknown,68381.76533333333,Other,2020,None
764,2020-09-21 01:47:10,31,Female,10.0,Senior,110000.0,Product,2020,None
765,2019-12-02 11:18:26,33,Male,13.0,Senior,64000.0,Startup,2019,PHP
766,2019-12-02 11:18:35,29,Male,3.0,Middle,55000.0,Product,2019,Python
767,2019-12-02 11:18:56,0,Male,4.0,Middle,70000.0,Startup,2019,Kotlin
768,2019-12-02 11:19:08,30,Male,6.0,Senior,63000.0,Product,2019,PHP
769,2019-12-02 11:19:37,32,Male,10.0,Senior,66000.0,Product,2019,C/C++
770,2019-12-02 11:20:30,33,Male,11.0,Middle,80000.0,Product,2019,Python
771,2019-12-02 11:21:26,34,Male,12.0,Senior,85000.0,Startup,2019,Java
772,2019-12-02 11:21:31,38,Male,15.0,Head,81000.0,Product,2019,Not Relevant
773,2019-12-02 11:21:38,0,Male,8.0,Lead,66000.0,Product,2019,Swift
774,2019-12-02 11:21:52,29,Male,7.0,Senior,65000.0,Product,2019,Kotlin
775,2019-12-02 11:21:55,27,Male,7.0,Middle,63000.0,Startup,2019,Javascript / Typescript
776,2019-12-02 11:22:36,31,Male,8.0,Senior,65000.0,Product,2019,Go
777,2019-12-02 11:22:43,23,Male,6.0,Senior,83000.0,Startup,2019,AWS
778,2019-12-02 11:23:23,27,Male,9.0,Senior,66000.0,Product,2019,Not Relevant
779,2019-12-02 11:23:31,33,Male,10.0,Senior,70000.0,Startup,2019,Javascript / Typescript
780,2019-12-02 11:24:20,0,Male,7.0,Senior,80000.0,Startup,2019,Java
781,2019-12-02 11:24:53,31,Male,6.0,Middle,72000.0,Product,2019,Swift
782,2019-12-02 11:24:54,34,Male,10.0,Senior,87000.0,Product,2019,Java
783,2019-12-02 11:25:24,33,Male,12.0,Senior,90000.0,Product,2019,Kubernetes
784,2019-12-02 11:25:36,31,Male,6.0,Senior,78000.0,Product,2019,Python
785,2019-12-02 11:25:49,24,Male,2.0,Middle,70000.0,Startup,2019,C/C++
786,2019-12-02 11:26:09,28,Male,7.0,Senior,55000.0,Product,2019,PHP
787,2019-12-02 11:27:04,32,Male,12.0,Senior,160000.0,Other,2019,Not Relevant
788,2019-12-02 11:27:41,27,Male,5.0,Senior,75000.0,Product,2019,Python
789,2019-12-02 11:30:24,32,Male,13.0,Senior,60000.0,Product,2019,Not Relevant
790,2019-12-02 11:30:34,32,Male,7.0,Senior,72000.0,Product,2019,AWS
791,2019-12-02 11:31:32,38,Male,16.0,Senior,80000.0,Product,2019,Ruby
792,2019-12-02 11:31:55,0,Male,7.0,Unknown,85000.0,Consulting / Agency,2019,Python
793,2019-12-02 11:32:46,31,Male,9.0,Senior,67000.0,Product,2019,Java
794,2019-12-02 11:32:52,31,Male,8.0,Senior,60000.0,Product,2019,PHP
795,2019-12-02 11:32:59,32,Male,13.0,Senior,78600.0,Product,2019,Java
796,2019-12-02 11:36:20,44,Male,20.0,Senior,60000.0,Consulting / Agency,2019,.NET
797,2019-12-02 11:37:44,26,Male,6.0,Unknown,65000.0,Startup,2019,PHP
798,2019-12-02 11:37:53,31,Male,7.0,Senior,60000.0,Product,2019,PHP
799,2019-12-02 11:39:53,36,Male,11.0,Senior,65000.0,Product,2019,PHP
800,2019-12-02 11:41:59,33,Male,4.0,Middle,58000.0,Product,2019,Java
801,2019-12-02 11:44:10,37,Male,16.0,Senior,65000.0,Product,2019,Scala
802,2019-12-02 11:45:24,29,Male,11.0,Senior,190000.0,Startup,2019,Javascript / Typescript
803,2019-12-02 11:45:54,33,Male,9.0,Senior,69000.0,Product,2019,Java
804,2019-12-02 11:46:17,35,Male,15.0,Middle,72000.0,Product,2019,Not Relevant
805,2019-12-02 11:46:58,35,Male,4.0,Senior,67000.0,Startup,2019,Java
806,2019-12-02 11:48:35,31,Male,10.0,Senior,75000.0,Product,2019,Clojure
807,2019-12-02 11:49:02,35,Male,10.0,Middle,70000.0,Product,2019,Java
808,2019-12-02 11:49:03,27,Male,10.0,Senior,60000.0,Startup,2019,PHP
809,2019-12-02 11:50:47,38,Female,10.0,Senior,85000.0,Startup,2019,Javascript / Typescript
810,2019-12-02 11:51:31,31,Male,2.0,Middle,62000.0,Product,2019,Java
811,2019-12-02 11:51:56,29,Male,9.0,Senior,75000.0,Product,2019,Java
812,2019-12-02 11:52:36,30,Male,4.0,Senior,75000.0,Consulting / Agency,2019,Java
813,2019-12-02 11:53:51,30,Male,3.0,Middle,61000.0,Startup,2019,Ruby
814,2019-12-02 11:54:30,31,Male,12.0,Senior,80000.0,Product,2019,Javascript / Typescript
815,2019-12-02 11:57:08,33,Male,10.0,Senior,60000.0,Startup,2019,.NET
816,2019-12-02 12:01:48,31,Male,7.0,Senior,56600.0,Consulting / Agency,2019,Javascript / Typescript
817,2019-12-02 12:02:15,30,Male,8.0,Lead,81000.0,Startup,2019,Python
818,2019-12-02 12:02:42,28,Male,4.0,Senior,75000.0,Startup,2019,Python
819,2019-12-02 12:03:44,0,Male,6.0,Senior,80000.0,Product,2019,Python
820,2019-12-02 12:05:28,27,Male,5.0,Senior,72000.0,Consulting / Agency,2019,Kotlin
821,2019-12-02 12:07:58,31,Female,10.0,Senior,61000.0,Product,2019,None
822,2019-12-02 12:08:04,28,Male,6.0,Middle,61000.0,Startup,2019,Python
823,2019-12-02 12:08:31,36,Female,13.0,Senior,76000.0,Startup,2019,Python
824,2019-12-02 12:11:31,28,Male,8.0,Senior,75000.0,Startup,2019,Swift
825,2019-12-02 12:11:37,37,Male,15.0,Senior,60000.0,Product,2019,Not Relevant
826,2019-12-02 12:13:02,40,Male,15.0,Senior,70000.0,Product,2019,Not Relevant
827,2019-12-02 12:14:19,34,Male,9.0,Senior,60000.0,Product,2019,PHP
828,2019-12-02 12:16:09,0,Male,12.0,Senior,150000.0,Product,2019,Java
829,2019-12-02 12:18:34,27,Female,3.0,Middle,66000.0,Startup,2019,Python
830,2019-12-02 12:23:45,30,Male,8.0,Senior,60000.0,Product,2019,Swift
831,2019-12-02 12:24:08,32,Male,11.0,Senior,65000.0,Product,2019,PHP
832,2019-12-02 12:24:55,23,Male,3.0,Middle,50000.0,Startup,2019,Python
833,2019-12-02 12:27:11,35,Male,12.0,Senior,78000.0,Consulting / Agency,2019,C/C++
834,2019-12-02 12:28:29,30,Male,10.0,Middle,80000.0,Product,2019,AWS
835,2019-12-02 12:28:59,40,Male,12.0,Senior,113000.0,Product,2019,Swift
836,2019-12-02 12:31:11,27,Male,5.0,Senior,70000.0,Consulting / Agency,2019,Java
837,2019-12-02 12:39:00,36,Male,14.0,Senior,73000.0,Product,2019,Java
838,2019-12-02 12:39:31,36,Male,15.0,Lead,80000.0,Product,2019,PHP
839,2019-12-02 12:40:08,31,Male,9.0,Senior,64000.0,Startup,2019,Python
840,2019-12-02 12:42:34,26,Male,3.0,Middle,58000.0,Product,2019,Ruby
841,2019-12-02 12:43:59,26,Male,2.0,Junior,60000.0,Product,2019,Java
842,2019-12-02 12:45:44,32,Female,12.0,Senior,96000.0,Product,2019,.NET
843,2019-12-02 12:53:59,38,Male,18.0,Senior,75000.0,Product,2019,Not Relevant
844,2019-12-02 12:54:44,29,Male,10.0,Senior,55000.0,Product,2019,Ruby
845,2019-12-02 12:56:07,30,Male,6.0,Lead,115000.0,Startup,2019,Python
846,2019-12-02 12:59:36,26,Male,6.0,Middle,65000.0,Product,2019,Python
847,2019-12-02 13:02:11,30,Male,10.0,Middle,80000.0,Product,2019,AWS
848,2019-12-02 13:03:05,32,Male,7.0,Middle,66000.0,Other,2019,Swift
849,2019-12-02 13:03:53,35,Male,16.0,Senior,72000.0,Consulting / Agency,2019,Yaml
850,2019-12-02 13:05:07,35,Male,11.0,Senior,72000.0,Product,2019,Javascript / Typescript
851,2019-12-02 13:12:06,38,Male,7.0,Middle,67000.0,Startup,2019,AWS
852,2019-12-02 13:13:53,36,Male,14.0,Senior,70000.0,Product,2019,PHP
853,2019-12-02 13:14:01,0,Female,5.0,Middle,62000.0,Product,2019,Java
854,2019-12-02 13:16:12,30,Male,9.0,Senior,67500.0,Product,2019,Java
855,2019-12-02 13:21:36,33,Male,8.0,Senior,75000.0,Startup,2019,Java
856,2019-12-02 13:23:36,31,Male,10.0,Middle,56300.0,Consulting / Agency,2019,"Linux-Stack, Networking"
857,2019-12-02 13:27:02,37,Male,12.0,Lead,89570.0,Product,2019,Java
858,2019-12-02 13:30:29,0,Female,3.0,Middle,60000.0,Startup,2019,None
859,2019-12-02 13:33:23,27,Male,2.0,Middle,52000.0,Product,2019,None
860,2019-12-02 13:33:33,36,Male,19.0,Middle,36000.0,Startup,2019,Azure
861,2019-12-02 13:34:49,39,Female,2.0,Middle,55000.0,Product,2019,Ruby
862,2019-12-02 13:37:05,36,Male,14.0,Senior,95000.0,Other,2019,Python
863,2019-12-02 13:37:07,33,Male,10.0,Senior,60000.0,Product,2019,.NET
864,2019-12-02 13:41:41,30,Male,7.0,Middle,56500.0,Product,2019,Javascript / Typescript
865,2019-12-02 13:46:31,32,Male,12.0,Senior,68000.0,Product,2019,PHP
866,2019-12-02 13:50:08,0,Male,3.0,Middle,74000.0,Consulting / Agency,2019,Elixir
867,2019-12-02 13:50:39,43,Male,8.0,Senior,80000.0,Startup,2019,Not Relevant
868,2019-12-02 13:51:12,29,Male,7.0,Senior,69000.0,Product,2019,PHP
869,2019-12-02 13:51:36,0,Male,20.0,Senior,80000.0,Consulting / Agency,2019,Not Relevant
870,2019-12-02 13:52:27,29,Male,9.0,Unknown,66000.0,Startup,2019,Python
871,2019-12-02 13:53:04,0,Male,6.0,Middle,61000.0,Product,2019,Java
872,2019-12-02 13:56:29,40,Male,20.0,Senior,70000.0,Product,2019,Multiple
873,2019-12-02 13:59:02,33,Male,13.0,Senior,56000.0,Consulting / Agency,2019,Kotlin
874,2019-12-02 14:04:57,0,Male,7.0,Senior,68000.0,Product,2019,Kotlin
875,2019-12-02 14:11:51,37,Male,14.0,Senior,80000.0,Product,2019,Objective-C
876,2019-12-02 14:16:47,36,Male,11.0,Senior,67000.0,Consulting / Agency,2019,Python
877,2019-12-02 14:21:39,39,Male,16.0,Senior,82000.0,Startup,2019,Java
878,2019-12-02 14:23:35,27,Female,2.0,Middle,58500.0,Startup,2019,Python
879,2019-12-02 14:25:37,46,Male,7.0,Middle,45000.0,Consulting / Agency,2019,"Microsoft, Vmware"
880,2019-12-02 14:27:33,46,Male,0.0,Junior,55000.0,Product,2019,Kubernetes
881,2019-12-02 14:29:11,31,Male,12.0,Head,210000.0,Product,2019,Java
882,2019-12-02 14:34:27,47,Male,20.0,Senior,65000.0,Bodyshop / Outsource,2019,C/C++
883,2019-12-02 14:35:46,40,Male,18.0,Senior,94000.0,Product,2019,Not Relevant
884,2019-12-02 14:35:55,37,Male,10.0,Senior,66000.0,Product,2019,Javascript / Typescript
885,2019-12-02 14:40:45,36,Male,10.0,Middle,65000.0,Product,2019,AWS
886,2019-12-02 14:41:29,44,Male,25.0,Senior,70000.0,Product,2019,Python
887,2019-12-02 14:41:59,37,Female,10.0,Middle,57000.0,Product,2019,C/C++
888,2019-12-02 14:43:33,30,Female,4.0,Middle,54000.0,Product,2019,Python
889,2019-12-02 14:44:36,33,Male,8.0,Senior,63000.0,Product,2019,Javascript / Typescript
890,2019-12-02 14:46:50,35,Male,15.0,Principal,120000.0,Consulting / Agency,2019,Google Cloud
891,2019-12-02 14:47:18,25,Male,4.0,Middle,60000.0,Product,2019,Python
892,2019-12-02 14:55:58,25,Male,4.0,Senior,74000.0,Product,2019,Javascript / Typescript
893,2019-12-02 15:08:55,32,Male,11.0,Senior,70000.0,Product,2019,Python
894,2019-12-02 15:10:43,32,Male,14.0,Senior,92000.0,Product,2019,Google Cloud
895,2019-12-02 15:11:20,42,Male,20.0,Senior,106000.0,Product,2019,Not Relevant
896,2019-12-02 15:12:44,42,Female,15.0,Senior,71000.0,Bodyshop / Outsource,2019,Not Relevant
897,2019-12-02 15:12:51,34,Female,8.0,Senior,52000.0,Startup,2019,Not Relevant
898,2019-12-02 15:14:20,30,Male,10.0,Middle,70000.0,Product,2019,Kotlin
899,2019-12-02 15:15:03,45,Female,2.0,Junior,36000.0,Consulting / Agency,2019,Java
900,2019-12-02 15:17:44,35,Male,9.0,Middle,60500.0,Bodyshop / Outsource,2019,Not Relevant
901,2019-12-02 15:18:34,42,Male,16.0,Middle,64000.0,Consulting / Agency,2019,Java
902,2019-12-02 15:18:41,40,Male,18.0,Senior,88000.0,Product,2019,Python
903,2019-12-02 15:19:47,34,Male,12.0,Senior,64000.0,Product,2019,None
904,2019-12-02 15:20:58,30,Female,6.0,Senior,56000.0,Consulting / Agency,2019,Java
905,2019-12-02 15:22:56,0,Male,13.0,Middle,73500.0,Product,2019,Javascript / Typescript
906,2019-12-02 15:24:45,32,Female,12.0,Middle,59500.0,Product,2019,Javascript / Typescript
907,2019-12-02 15:24:46,31,Male,10.0,Senior,65000.0,Startup,2019,Java
908,2019-12-02 15:25:09,30,Male,8.0,Senior,81000.0,Product,2019,Python
909,2019-12-02 15:26:28,45,Male,12.0,Senior,70000.0,Product,2019,Java
910,2019-12-02 15:28:04,33,Male,7.0,Senior,65000.0,Product,2019,PHP
911,2019-12-02 15:29:03,38,Male,6.0,Senior,66000.0,Product,2019,Java
912,2019-12-02 15:33:10,29,Male,6.0,Senior,60000.0,Product,2019,Javascript / Typescript
913,2019-12-02 15:33:43,33,Male,9.0,Senior,74000.0,Product,2019,C/C++
914,2019-12-02 15:34:33,34,Male,10.0,Senior,120000.0,Consulting / Agency,2019,PHP
915,2019-12-02 15:40:21,33,Male,12.0,Senior,120000.0,Product,2019,Go
916,2019-12-02 15:44:50,36,Male,15.0,Senior,70000.0,Product,2019,Javascript / Typescript
917,2019-12-02 15:43:54,31,Female,4.0,Junior,57000.0,Product,2019,Java
918,2019-12-02 15:44:10,38,Male,9.0,Senior,120000.0,Product,2019,Not Relevant
919,2019-12-02 15:44:44,24,Female,1.0,Junior,72000.0,Product,2019,C/C++
920,2019-12-02 15:45:22,40,Male,14.0,Senior,175000.0,Product,2019,Not Relevant
921,2019-12-02 15:49:42,37,Male,11.0,Senior,67000.0,Product,2019,PHP
922,2019-12-02 15:49:47,25,Male,6.0,Senior,65000.0,Product,2019,Java
923,2019-12-02 15:50:29,33,Male,10.0,Senior,80000.0,Product,2019,Kotlin
924,2019-12-02 15:50:47,32,Female,8.0,Senior,50000.0,Product,2019,Java
925,2019-12-02 15:54:07,43,Male,10.0,Senior,85000.0,Product,2019,SAP / ABAP
926,2019-12-02 15:56:45,34,Male,10.0,Middle,61800.0,Consulting / Agency,2019,Java
927,2019-12-02 15:57:09,28,Male,7.0,Senior,70000.0,Startup,2019,Java
928,2019-12-02 15:58:52,32,Male,9.0,Senior,90000.0,Product,2019,AWS
929,2019-12-02 15:59:24,29,Male,7.0,Senior,45000.0,Product,2019,Java
930,2019-12-02 16:03:59,25,Female,2.0,Junior,42000.0,Consulting / Agency,2019,Javascript / Typescript
931,2019-12-02 16:04:46,26,Male,5.0,Middle,59000.0,Product,2019,Java
932,2019-12-02 16:05:00,44,Male,5.0,Middle,60000.0,Product,2019,Javascript / Typescript
933,2019-12-02 16:05:20,29,Male,10.0,Unknown,70000.0,Startup,2019,None
934,2019-12-02 16:06:43,28,Male,7.0,Senior,65000.0,Startup,2019,Java
935,2019-12-02 16:08:28,45,Female,2.0,Middle,62000.0,Product,2019,SQL
936,2019-12-02 16:11:06,39,Male,15.0,Senior,49375.0,Product,2019,.NET
937,2019-12-02 16:18:06,36,Male,13.0,Senior,80000.0,Product,2019,Java
938,2019-12-02 16:20:54,32,Male,5.0,Middle,60000.0,Product,2019,Swift
939,2019-12-02 16:22:39,38,Male,17.0,Senior,120000.0,Product,2019,C/C++
940,2019-12-02 16:23:24,42,Female,10.0,Middle,68700.0,Product,2019,Not Relevant
941,2019-12-02 16:23:37,0,Male,11.0,Senior,33200.0,Product,2019,Python
942,2019-12-02 16:25:53,32,Male,8.0,Middle,68000.0,Product,2019,Java
943,2019-12-02 16:35:02,33,Male,8.0,Senior,63000.0,Product,2019,.NET
944,2019-12-02 16:37:57,34,Male,15.0,Senior,60000.0,Consulting / Agency,2019,Not Relevant
945,2019-12-02 16:38:25,35,Male,15.0,Senior,120000.0,Product,2019,AWS
946,2019-12-02 16:38:56,35,Male,16.0,Senior,55000.0,Product,2019,PHP
947,2019-12-02 16:39:11,24,Male,1.0,Junior,45000.0,Consulting / Agency,2019,AWS
948,2019-12-02 16:40:52,48,Female,11.0,Senior,75000.0,Product,2019,Not Relevant
949,2019-12-02 16:41:25,31,Male,10.0,Senior,45000.0,Consulting / Agency,2019,Ruby
950,2019-12-02 16:43:19,40,Female,9.0,Senior,89000.0,Product,2019,Not Relevant
951,2019-12-02 16:45:22,29,Male,4.0,Senior,65000.0,Product,2019,.NET
952,2019-12-02 16:47:18,38,Male,17.0,Lead,114000.0,Product,2019,Javascript / Typescript
953,2019-12-02 16:47:47,36,Male,16.0,Senior,60000.0,Product,2019,Javascript / Typescript
954,2019-12-02 16:52:20,0,Male,10.0,Unknown,85000.0,Product,2019,Not Relevant
955,2019-12-02 16:53:56,34,Male,3.0,Junior,46000.0,Product,2019,Java
956,2019-12-02 17:27:05,32,Male,12.0,Senior,65000.0,Product,2019,Ruby
957,2019-12-02 17:30:59,29,Male,10.0,Lead,85000.0,Product,2019,AWS
958,2019-12-02 17:32:16,47,Male,22.0,Middle,100000.0,Product,2019,Google Cloud
959,2019-12-02 17:32:27,36,Male,10.0,Middle,75000.0,Product,2019,PHP
960,2019-12-02 17:35:43,32,Female,10.0,Senior,56000.0,Consulting / Agency,2019,Not Relevant
961,2019-12-02 17:36:37,34,Male,12.0,Senior,75000.0,Product,2019,Javascript / Typescript
962,2019-12-02 17:40:40,29,Female,4.0,Middle,62000.0,Product,2019,R
963,2019-12-02 17:41:24,31,Male,9.0,Senior,75000.0,Startup,2019,Java
964,2019-12-02 17:41:30,41,Female,9.0,Middle,46000.0,Product,2019,Java
965,2019-12-02 17:44:10,35,Male,6.0,Senior,79000.0,Consulting / Agency,2019,.NET
966,2019-12-02 17:47:50,37,Male,14.0,Senior,72000.0,Product,2019,C/C++
967,2019-12-02 17:50:19,39,Female,17.0,Middle,58000.0,Product,2019,Java
968,2019-12-02 17:50:36,0,Male,7.0,Senior,65000.0,Product,2019,Javascript / Typescript
969,2019-12-02 17:52:59,25,Female,5.0,Middle,66000.0,Consulting / Agency,2019,.NET
970,2019-12-02 18:03:30,29,Male,8.0,Middle,80000.0,Product,2019,Java
971,2019-12-02 18:09:50,0,Male,3.0,Middle,55000.0,Product,2019,Javascript / Typescript
972,2019-12-02 18:14:18,28,Male,4.0,Senior,59000.0,Product,2019,Not Relevant
973,2019-12-02 18:27:45,47,Male,25.0,Senior,87600.0,Product,2019,.NET
974,2019-12-02 18:28:37,31,Male,10.0,Senior,67000.0,Product,2019,Javascript / Typescript
975,2019-12-02 18:36:23,40,Male,15.0,Middle,73000.0,Product,2019,Not Relevant
976,2019-12-02 18:48:21,32,Male,14.0,Lead,80000.0,Product,2019,PHP
977,2019-12-02 18:51:02,34,Male,10.0,Senior,90000.0,Product,2019,C/C++
978,2019-12-02 18:55:15,34,Male,10.0,Senior,68000.0,Product,2019,Javascript / Typescript
979,2019-12-02 19:00:08,33,Male,15.0,Senior,120000.0,Product,2019,PHP
980,2019-12-02 19:03:22,31,Male,10.0,Middle,65000.0,Product,2019,Python
981,2019-12-02 19:10:14,37,Male,15.0,Middle,87000.0,Other,2019,Not Relevant
982,2019-12-02 19:10:32,33,Male,5.0,Senior,70000.0,Product,2019,Kotlin
983,2019-12-02 19:21:45,34,Female,12.0,Senior,74000.0,Product,2019,.NET
984,2019-12-02 19:34:30,32,Male,14.0,Senior,90000.0,Product,2019,Swift
985,2019-12-02 19:36:49,38,Male,13.0,Senior,77400.0,Product,2019,Java
986,2019-12-02 19:47:13,32,Male,13.0,Senior,65000.0,Product,2019,Java
987,2019-12-02 19:48:29,27,Male,7.0,Senior,63000.0,Startup,2019,Java
988,2019-12-02 19:49:12,54,Male,8.0,Senior,78000.0,Product,2019,R
989,2019-12-02 19:49:52,35,Male,6.0,Middle,55000.0,Bodyshop / Outsource,2019,.NET
990,2019-12-02 19:51:08,31,Male,6.0,Middle,50000.0,Product,2019,Javascript / Typescript
991,2019-12-02 19:59:09,42,Male,20.0,Senior,120000.0,Startup,2019,Not Relevant
992,2019-12-02 19:59:25,25,Female,1.0,Junior,43200.0,Consulting / Agency,2019,None
993,2019-12-02 20:02:05,0,Male,15.0,Senior,78000.0,Other,2019,Not Relevant
994,2019-12-02 20:04:31,38,Male,12.0,Senior,96000.0,Consulting / Agency,2019,Not Relevant
995,2019-12-02 20:09:51,34,Male,16.0,Senior,85000.0,Product,2019,PHP
996,2019-12-02 20:23:58,40,Male,20.0,Senior,95000.0,Bodyshop / Outsource,2019,Java
997,2019-12-02 20:28:45,30,Male,9.0,Senior,75000.0,Product,2019,Javascript / Typescript
998,2019-12-02 20:29:23,30,Male,2.0,Middle,62000.0,Startup,2019,Python
999,2019-12-02 20:32:32,25,Male,1.0,Junior,70000.0,Startup,2019,Javascript / Typescript
1000,2019-12-02 20:32:40,25,Male,1.0,Junior,70000.0,Startup,2019,Javascript / Typescript
1001,2019-12-02 20:34:52,25,Female,5.0,Middle,57000.0,Consulting / Agency,2019,C/C++
1002,2019-12-02 20:43:20,31,Male,8.0,Senior,65000.0,Startup,2019,Swift
1003,2019-12-02 20:53:04,32,Male,4.0,Middle,50000.0,Product,2019,Kotlin
1004,2019-12-02 20:56:53,25,Male,5.0,Senior,80000.0,Product,2019,Javascript / Typescript
1005,2019-12-02 20:58:49,32,Female,10.0,Middle,47500.0,Bodyshop / Outsource,2019,Java
1006,2019-12-02 21:02:20,31,Male,10.0,Lead,72000.0,Product,2019,Javascript / Typescript
1007,2019-12-02 21:04:05,32,Male,12.0,Middle,64000.0,Startup,2019,Java
1008,2019-12-02 21:06:41,44,Male,22.0,Senior,107000.0,Product,2019,Not Relevant
1009,2019-12-02 21:06:55,36,Male,13.0,Senior,60000.0,Product,2019,PHP
1010,2019-12-02 21:08:12,38,Female,1.0,Junior,36000.0,Consulting / Agency,2019,Javascript / Typescript
1011,2019-12-02 21:11:52,0,Male,7.0,Senior,63500.0,Product,2019,None
1012,2019-12-02 21:18:00,32,Male,5.0,Senior,65000.0,Product,2019,PHP
1013,2019-12-02 21:18:55,32,Male,14.0,Lead,98000.0,Product,2019,Scala
1014,2019-12-02 21:22:39,27,Male,7.0,Middle,66000.0,Product,2019,PHP
1015,2019-12-02 21:45:06,27,Female,5.0,Middle,42000.0,Product,2019,None
1016,2019-12-02 21:45:10,0,Male,11.0,Senior,69000.0,Product,2019,Not Relevant
1017,2019-12-02 21:50:35,29,Male,7.0,Senior,78000.0,Product,2019,Python
1018,2019-12-02 21:52:49,26,Female,2.0,Middle,45000.0,Product,2019,Not Relevant
1019,2019-12-02 21:56:34,0,Female,0.0,Junior,59000.0,Product,2019,Python
1020,2019-12-02 22:00:44,35,Male,7.0,Senior,77500.0,Product,2019,Kotlin
1021,2019-12-02 22:29:47,26,Male,5.0,Senior,80000.0,Startup,2019,Python
1022,2019-12-02 22:34:04,25,Male,4.0,Middle,60000.0,Product,2019,Swift
1023,2019-12-02 22:38:20,0,Male,13.0,Senior,70000.0,Product,2019,C/C++
1024,2019-12-02 22:51:27,28,Female,1.0,Junior,55000.0,Product,2019,Python
1025,2019-12-02 22:58:19,36,Male,11.0,Senior,85000.0,Startup,2019,Clojure
1026,2019-12-02 23:11:17,24,Male,3.0,Middle,75000.0,Startup,2019,Python
1027,2019-12-02 23:39:58,34,Male,10.0,Senior,100000.0,Product,2019,Python
1028,2019-12-02 23:52:18,34,Male,11.0,Senior,92000.0,Product,2019,Javascript / Typescript
1029,2019-12-02 23:52:23,34,Male,11.0,Senior,92000.0,Product,2019,Javascript / Typescript
1030,2019-12-02 23:59:24,36,Male,10.0,Senior,78000.0,Product,2019,Java
1031,2019-12-03 00:11:38,33,Male,13.0,Middle,55000.0,Product,2019,C/C++
1032,2019-12-03 00:45:57,29,Female,3.0,Middle,46000.0,Startup,2019,Python
1033,2019-12-03 00:49:41,31,Male,8.0,Senior,68000.0,Product,2019,Java
1034,2019-12-03 06:24:28,30,Male,12.0,Senior,70000.0,Startup,2019,Python
1035,2019-12-03 08:08:18,33,Male,11.0,Senior,78000.0,Bodyshop / Outsource,2019,C/C++
1036,2019-12-03 08:27:19,29,Female,8.0,Middle,65000.0,Product,2019,Swift
1037,2019-12-03 08:33:42,32,Female,1.0,Junior,13200.0,Consulting / Agency,2019,AWS
1038,2019-12-03 08:41:13,29,Male,9.0,Senior,60000.0,Product,2019,.NET
1039,2019-12-03 08:41:32,33,Male,10.0,Senior,80000.0,Product,2019,Google Cloud
1040,2019-12-03 08:53:40,0,Male,5.0,Senior,70000.0,Consulting / Agency,2019,Kotlin
1041,2019-12-03 08:53:50,29,Male,10.0,Senior,70000.0,Product,2019,PHP
1042,2019-12-03 08:58:34,43,Male,10.0,Senior,60000.0,Startup,2019,SQL
1043,2019-12-03 09:03:46,0,Female,5.0,Middle,120000.0,Product,2019,Not Relevant
1044,2019-12-03 09:06:49,36,Male,14.0,Senior,75000.0,Product,2019,PHP
1045,2019-12-03 09:26:56,30,Male,6.0,Senior,67000.0,Product,2019,Ruby
1046,2019-12-03 09:31:57,27,Male,5.0,Senior,66000.0,Product,2019,Javascript / Typescript
1047,2019-12-03 09:39:08,36,Female,3.0,Unknown,45000.0,Product,2019,Java
1048,2019-12-03 09:49:46,28,Male,2.0,Middle,55000.0,Product,2019,Python
1049,2019-12-03 09:51:08,34,Male,10.0,Senior,80000.0,Product,2019,Scala
1050,2019-12-03 09:53:16,29,Male,10.0,Senior,72000.0,Product,2019,Ruby
1051,2019-12-03 09:54:29,27,Male,7.0,Senior,66000.0,Startup,2019,Go
1052,2019-12-03 09:56:43,29,Male,8.0,Senior,70000.0,Product,2019,Java
1053,2019-12-03 10:03:04,29,Male,9.0,Senior,75000.0,Product,2019,Javascript / Typescript
1054,2019-12-03 10:06:05,28,Female,9.0,Senior,70000.0,Product,2019,Not Relevant
1055,2019-12-03 10:06:39,26,Male,1.0,Unknown,59000.0,Startup,2019,Javascript / Typescript
1056,2019-12-03 10:13:01,0,Male,5.0,Senior,80000.0,Product,2019,Ruby
1057,2019-12-03 10:13:04,34,Male,12.0,Senior,90000.0,Product,2019,C/C++
1058,2019-12-03 10:16:33,32,Male,11.0,Senior,81600.0,Product,2019,Java
1059,2019-12-03 10:21:33,35,Male,15.0,Senior,65000.0,Consulting / Agency,2019,AWS
1060,2019-12-03 10:22:01,28,Male,7.0,Middle,62000.0,Bodyshop / Outsource,2019,Python
1061,2019-12-03 10:24:08,0,Male,9.0,Lead,128000.0,Product,2019,Python
1062,2019-12-03 10:26:11,38,Female,10.0,Senior,92000.0,Product,2019,SAP / ABAP
